,HHID,ORIGIN_OF_TRIP,DESTINATION_OF_TRIP,TT_WALK,WALKABILITY_INDEX,TT_CYCLE,BIKEABILITY_INDEX,TT_PT,FARE_PT,WT_PT,AT_PT,AC_PT,TT_CAR,FC_CAR,PC_CAR,CC_CAR,INCOME,GENDER,AGE,CAR OWNERSHIP,CHOSEN_MODE,AV_WALK,AV_CYCLE,AV_PT,AV_CAR
8388,8389,9,7,14,63,39,86,46,3,11,17,5,33,2,2,2,70,2,43,0,1,1,1,1,1
8389,8390,3,7,30,82,24,20,57,4,10,14,5,54,1,2,8,76,2,36,0,1,1,1,1,1
8390,8391,8,2,25,25,48,99,32,7,7,5,4,54,1,7,7,93,1,34,0,1,1,1,1,1
8391,8392,8,9,29,9,54,68,11,1,15,11,5,31,2,6,6,86,2,63,0,1,1,1,1,1
8392,8393,2,5,36,54,54,21,10,3,4,11,1,41,2,8,10,100,2,53,0,3,1,1,1,1
8393,8394,4,6,26,12,36,23,14,7,11,29,3,28,2,4,9,36,2,25,0,1,1,1,1,1
8394,8395,6,8,45,87,44,62,18,3,9,25,4,29,3,6,4,31,2,42,0,2,1,1,1,1
8395,8396,1,3,31,30,57,35,48,4,2,18,1,59,3,7,8,14,1,57,1,1,1,1,1,1
8396,8397,2,9,29,44,54,93,41,2,18,14,1,24,3,7,8,31,1,33,1,1,1,1,1,1
8397,8398,7,2,31,58,24,58,31,3,8,11,5,42,1,4,5,18,1,18,0,1,1,1,1,1
8398,8399,1,3,46,65,35,98,49,5,12,19,0,26,2,7,7,93,2,42,0,2,1,1,1,1
8399,8400,2,1,48,68,31,51,53,3,8,28,2,32,1,5,3,77,1,47,0,2,1,1,1,1
8400,8401,8,6,60,34,60,47,22,1,11,19,4,35,3,4,7,99,2,57,0,1,1,1,1,1
8401,8402,1,7,10,49,38,52,31,5,10,13,0,34,3,5,3,66,2,49,1,1,1,1,1,1
8402,8403,4,9,19,46,49,82,53,3,11,28,5,22,1,7,5,41,1,53,1,1,1,1,1,1
8403,8404,3,7,17,47,50,81,10,2,9,10,2,59,2,1,8,99,1,42,0,1,1,1,1,1
8404,8405,7,2,34,63,19,48,24,4,17,30,3,31,3,5,9,25,1,43,0,2,1,1,1,1
8405,8406,5,1,12,77,10,78,15,4,16,23,1,35,1,6,6,42,1,31,0,2,1,1,1,1
8406,8407,8,1,25,13,19,28,30,6,13,22,0,15,2,3,6,25,1,50,0,1,1,1,1,1
8407,8408,7,1,29,54,32,27,26,6,15,21,1,12,1,6,4,19,1,37,0,4,1,1,1,1
8408,8409,7,9,45,99,25,78,16,1,5,26,2,15,2,1,5,69,2,24,0,4,1,1,1,1
8409,8410,2,8,28,60,47,13,22,4,19,5,4,21,1,3,3,37,2,69,0,4,1,1,1,1
8410,8411,5,9,16,97,22,20,43,2,13,29,0,36,3,4,5,20,1,49,0,1,1,1,1,1
8411,8412,7,2,14,57,50,50,19,1,8,17,2,24,1,2,4,88,1,42,1,1,1,1,1,1
8412,8413,1,7,10,41,19,91,22,2,4,14,4,57,1,2,4,99,2,22,1,2,1,1,1,1
8413,8414,5,1,49,92,55,70,30,4,11,14,4,16,3,5,4,52,2,43,0,4,1,1,1,1
8414,8415,7,3,26,88,41,89,41,5,16,27,2,26,3,7,9,13,2,66,1,1,1,1,1,1
8415,8416,8,3,26,2,30,89,22,2,16,15,4,40,3,2,5,22,2,55,1,1,1,1,1,1
8416,8417,4,8,60,53,32,64,60,4,4,5,0,43,3,2,6,73,1,21,0,1,1,1,1,1
8417,8418,2,1,50,92,40,45,22,7,12,17,0,44,2,7,8,92,2,20,1,1,1,1,1,1
8418,8419,2,7,39,24,47,21,54,4,14,26,5,46,2,4,3,20,1,64,1,1,1,1,1,1
8419,8420,2,1,27,55,52,69,56,7,5,20,1,59,1,5,5,66,2,48,1,2,1,1,1,1
8420,8421,1,4,38,9,44,14,60,3,19,24,2,45,1,3,2,16,1,44,0,4,1,1,1,1
8421,8422,3,7,21,9,12,72,40,1,7,23,3,39,2,8,3,87,2,20,1,2,1,1,1,1
8422,8423,3,4,36,23,34,40,37,6,19,17,3,38,2,3,6,72,2,42,1,1,1,1,1,1
8423,8424,4,1,36,55,25,55,23,2,6,7,2,38,2,8,10,81,2,57,1,3,1,1,1,1
8424,8425,7,2,19,79,52,38,58,1,6,17,4,14,1,3,4,69,1,38,1,4,1,1,1,1
8425,8426,3,4,41,52,57,10,14,2,16,30,4,21,3,4,6,42,2,32,1,2,1,1,1,1
8426,8427,3,9,35,96,45,100,39,7,12,12,1,45,1,8,6,44,1,33,1,1,1,1,1,1
8427,8428,9,7,11,49,26,50,39,6,13,7,2,31,2,5,10,58,2,47,0,1,1,1,1,1
8428,8429,8,2,21,5,32,24,38,6,17,14,1,49,1,8,6,47,2,35,0,2,1,1,1,1
8429,8430,6,3,19,25,60,96,43,3,11,28,1,39,2,4,10,76,1,24,0,1,1,1,1,1
8430,8431,9,9,32,4,29,60,16,7,18,5,5,51,3,1,10,81,1,66,0,2,1,1,1,1
8431,8432,1,3,45,52,12,30,60,2,2,9,5,53,1,7,10,65,1,68,0,1,1,1,1,1
8432,8433,4,2,43,53,30,19,30,3,8,19,5,54,3,2,7,98,2,50,1,1,1,1,1,1
8433,8434,8,1,55,82,25,24,13,2,18,12,3,39,3,1,9,66,2,61,1,2,1,1,1,1
8434,8435,2,2,29,86,51,51,30,1,6,5,1,55,2,6,6,89,2,63,1,1,1,1,1,1
8435,8436,1,7,58,95,18,83,32,2,7,27,0,17,1,4,2,60,2,63,1,4,1,1,1,1
8436,8437,8,2,13,59,14,4,56,4,18,5,0,42,2,8,2,98,1,21,0,2,1,1,1,1
8437,8438,1,8,20,50,59,83,41,3,2,23,5,44,2,2,8,95,2,23,0,1,1,1,1,1
8438,8439,3,9,41,97,41,57,29,5,4,16,1,18,1,1,7,79,2,32,0,4,1,1,1,1
8439,8440,5,4,55,16,16,95,18,2,5,10,0,55,2,3,9,92,1,49,0,3,1,1,1,1
8440,8441,9,9,42,56,50,92,30,7,3,29,5,59,2,4,8,97,2,52,1,1,1,1,1,1
8441,8442,2,5,23,32,48,48,53,1,6,23,5,50,3,7,3,75,1,43,1,1,1,1,1,1
8442,8443,9,9,21,72,56,45,48,7,12,25,3,24,3,7,6,97,1,29,0,4,1,1,1,1
8443,8444,3,9,35,1,28,45,58,1,16,8,3,42,3,1,9,66,2,68,1,2,1,1,1,1
8444,8445,1,4,56,43,46,97,21,4,5,25,3,58,3,7,4,35,1,28,1,4,1,1,1,1
8445,8446,7,8,28,82,28,16,32,3,11,18,3,13,3,2,8,21,1,38,1,4,1,1,1,1
8446,8447,5,7,17,41,59,23,21,2,6,26,5,20,1,5,9,64,1,68,1,1,1,1,1,1
8447,8448,7,3,15,53,55,44,37,2,19,18,3,33,3,3,10,59,1,28,0,1,1,1,1,1
8448,8449,2,8,60,47,33,12,42,7,10,25,2,11,3,5,8,23,2,29,1,2,1,1,1,1
8449,8450,2,4,41,97,48,7,54,5,20,24,3,36,2,6,10,11,1,54,1,1,1,1,1,1
8450,8451,4,4,20,33,13,27,15,3,6,27,0,28,2,5,2,28,1,61,0,2,1,1,1,1
8451,8452,2,1,21,36,25,6,51,1,9,11,2,10,2,3,10,87,1,36,1,1,1,1,1,1
8452,8453,8,3,12,5,13,16,59,7,3,29,0,31,2,6,6,37,1,63,1,1,1,1,1,1
8453,8454,8,2,17,69,17,56,43,7,2,14,5,15,2,5,9,47,2,42,0,1,1,1,1,1
8454,8455,1,2,33,50,46,38,46,2,8,17,1,31,1,6,3,26,1,62,1,1,1,1,1,1
8455,8456,7,4,54,30,60,30,45,6,14,13,1,47,3,7,9,27,1,51,1,2,1,1,1,1
8456,8457,8,7,59,26,25,83,52,5,14,6,4,59,3,4,2,52,1,31,0,2,1,1,1,1
8457,8458,7,8,31,59,26,4,25,6,8,20,0,32,1,3,5,67,1,65,1,2,1,1,1,1
8458,8459,4,8,36,89,42,36,36,3,15,6,1,14,1,4,9,93,2,59,0,2,1,1,1,1
8459,8460,5,4,32,9,47,98,55,3,19,20,4,52,1,6,10,46,1,70,1,1,1,1,1,1
8460,8461,2,1,10,49,22,22,20,6,16,29,3,35,2,3,10,14,1,30,0,1,1,1,1,1
8461,8462,6,5,59,44,21,25,47,5,19,20,1,50,2,3,6,10,1,23,1,2,1,1,1,1
8462,8463,3,6,46,70,49,40,29,5,2,11,1,22,1,2,8,61,2,50,0,4,1,1,1,1
8463,8464,6,4,13,19,34,59,18,1,9,18,2,21,2,4,2,79,1,49,0,1,1,1,1,1
8464,8465,7,5,18,20,49,41,44,1,18,20,3,22,1,6,5,14,1,19,0,4,1,1,1,1
8465,8466,4,5,28,46,41,45,44,6,4,26,1,44,3,3,5,46,2,62,1,1,1,1,1,1
8466,8467,1,6,46,27,59,27,25,1,12,27,0,48,2,7,5,75,1,64,1,3,1,1,1,1
8467,8468,4,8,23,54,19,24,58,3,8,24,1,17,3,8,9,78,2,41,0,1,1,1,1,1
8468,8469,5,9,42,72,56,87,24,4,19,30,3,40,2,7,2,25,2,25,1,1,1,1,1,1
8469,8470,6,7,57,66,23,36,43,2,17,16,3,47,3,5,8,68,1,25,1,2,1,1,1,1
8470,8471,5,9,57,24,58,55,11,5,8,26,3,16,2,2,5,11,1,61,0,4,1,1,1,1
8471,8472,1,1,10,5,57,51,30,2,14,29,0,41,3,8,7,59,2,42,0,1,1,1,1,1
8472,8473,8,5,57,38,25,54,51,2,5,29,0,25,2,2,3,76,1,26,0,2,1,1,1,1
8473,8474,3,6,60,97,53,97,36,2,7,28,0,23,2,8,6,31,1,39,0,3,1,1,1,1
8474,8475,3,7,27,40,32,18,58,6,11,22,4,16,1,2,8,96,2,40,1,4,1,1,1,1
8475,8476,4,8,23,21,25,59,36,4,7,25,5,41,3,5,2,60,2,25,1,2,1,1,1,1
8476,8477,3,2,40,75,18,80,14,2,19,22,3,35,2,6,9,78,1,57,1,2,1,1,1,1
8477,8478,4,4,10,55,32,33,32,2,19,28,2,33,2,3,9,82,2,35,1,4,1,1,1,1
8478,8479,1,9,52,44,45,62,44,6,17,29,0,56,1,6,9,91,1,28,1,1,1,1,1,1
8479,8480,7,6,47,23,43,43,32,4,10,29,3,29,3,6,7,53,1,68,0,2,1,1,1,1
8480,8481,6,6,10,3,22,58,23,1,17,6,0,47,2,3,7,74,1,29,1,1,1,1,1,1
8481,8482,7,1,12,61,31,39,60,5,17,12,2,41,3,3,3,15,2,64,1,1,1,1,1,1
8482,8483,3,1,30,64,18,41,22,4,13,29,2,30,3,7,5,44,2,36,1,2,1,1,1,1
8483,8484,8,4,10,2,38,92,55,5,6,8,0,21,1,2,7,92,1,68,0,4,1,1,1,1
8484,8485,3,5,44,81,60,29,21,4,19,20,4,51,3,5,10,65,1,23,1,1,1,1,1,1
8485,8486,1,2,25,89,23,59,44,5,8,26,5,25,2,7,6,37,2,24,1,1,1,1,1,1
8486,8487,7,6,43,8,50,97,40,1,5,29,4,59,2,7,6,16,2,29,0,2,1,1,1,1
8487,8488,1,1,29,90,40,67,11,3,16,27,4,20,1,8,5,60,1,47,0,4,1,1,1,1
8488,8489,5,1,24,53,45,2,39,1,9,13,3,57,1,4,3,18,2,64,0,1,1,1,1,1
8489,8490,6,4,60,50,44,74,25,1,19,26,5,53,3,8,2,17,2,38,0,2,1,1,1,1
8490,8491,2,2,35,29,56,92,59,5,17,30,0,28,2,8,10,89,2,26,0,2,1,1,1,1
8491,8492,9,7,12,53,59,82,10,5,2,5,5,54,2,5,4,31,1,65,0,1,1,1,1,1
8492,8493,1,6,10,89,37,38,34,3,17,16,2,26,2,2,2,100,2,35,0,1,1,1,1,1
8493,8494,2,4,51,17,44,26,46,5,3,9,3,14,3,2,8,31,2,26,0,4,1,1,1,1
8494,8495,8,4,26,41,28,86,30,4,18,14,4,38,2,7,5,18,1,38,0,1,1,1,1,1
8495,8496,9,4,31,100,29,67,57,7,17,9,5,47,3,4,5,46,1,57,1,1,1,1,1,1
8496,8497,1,3,37,58,10,60,21,1,12,27,3,35,2,3,9,28,2,30,0,2,1,1,1,1
8497,8498,1,3,35,91,28,44,12,1,7,14,4,41,2,2,8,87,2,24,1,3,1,1,1,1
8498,8499,2,8,18,51,11,46,28,7,15,29,1,25,1,1,4,97,2,62,0,1,1,1,1,1
8499,8500,7,5,34,16,39,45,32,6,14,24,2,36,2,2,4,44,1,28,1,4,1,1,1,1
8500,8501,4,4,31,48,21,27,19,3,16,17,0,39,1,7,4,65,1,45,0,1,1,1,1,1
8501,8502,7,7,47,47,17,36,27,5,8,26,1,54,1,7,4,84,1,61,0,2,1,1,1,1
8502,8503,7,3,59,49,29,41,26,6,2,9,2,31,2,4,4,90,2,23,0,2,1,1,1,1
8503,8504,8,1,33,67,10,61,25,6,3,15,0,22,2,7,10,60,1,32,0,2,1,1,1,1
8504,8505,9,1,46,16,13,11,54,5,5,28,2,16,2,8,4,15,2,41,0,2,1,1,1,1
8505,8506,6,2,13,50,32,8,36,6,12,5,4,41,3,5,2,50,2,51,1,1,1,1,1,1
8506,8507,8,7,51,12,12,51,26,1,9,25,3,53,3,2,8,56,2,53,0,2,1,1,1,1
8507,8508,2,3,26,14,25,99,28,7,5,18,2,58,3,7,3,12,1,37,0,1,1,1,1,1
8508,8509,9,1,60,32,28,72,15,5,11,7,5,56,1,2,3,37,2,30,0,2,1,1,1,1
8509,8510,3,7,57,44,20,44,48,5,8,20,2,53,2,1,4,32,2,37,0,4,1,1,1,1
8510,8511,1,2,57,5,30,89,30,2,14,5,1,42,3,3,9,99,1,63,1,2,1,1,1,1
8511,8512,1,2,47,38,58,36,45,4,20,29,4,50,1,6,7,95,1,43,1,1,1,1,1,1
8512,8513,4,3,13,73,17,36,50,5,3,18,0,52,2,6,2,85,1,38,1,2,1,1,1,1
8513,8514,7,8,39,38,48,84,50,4,9,8,3,55,1,6,2,12,2,56,1,2,1,1,1,1
8514,8515,4,6,27,26,25,89,33,1,6,19,2,58,1,4,4,26,2,58,0,2,1,1,1,1
8515,8516,4,4,41,22,23,65,22,2,3,13,2,39,1,1,2,50,1,21,0,3,1,1,1,1
8516,8517,9,2,22,53,35,98,38,4,15,27,3,31,3,6,7,45,2,37,0,1,1,1,1,1
8517,8518,5,8,48,1,17,86,30,5,14,7,0,52,2,3,7,56,2,55,1,1,1,1,1,1
8518,8519,6,6,42,52,58,63,55,6,16,6,4,48,2,5,6,49,1,59,1,2,1,1,1,1
8519,8520,6,8,33,83,35,31,24,4,20,30,5,26,1,6,8,11,1,56,0,1,1,1,1,1
8520,8521,1,6,48,18,24,3,17,1,11,11,3,58,2,2,4,93,2,59,1,2,1,1,1,1
8521,8522,3,2,16,3,28,84,53,5,6,10,5,45,2,6,4,28,1,66,0,1,1,1,1,1
8522,8523,5,2,60,10,48,15,21,4,14,14,4,34,3,2,8,53,2,64,0,1,1,1,1,1
8523,8524,9,4,26,38,13,95,54,4,5,30,0,40,2,8,5,90,2,44,1,2,1,1,1,1
8524,8525,9,5,21,99,31,82,38,5,11,28,4,41,2,2,8,51,1,60,1,1,1,1,1,1
8525,8526,3,2,39,45,20,58,25,5,14,26,3,17,2,6,6,51,2,48,1,4,1,1,1,1
8526,8527,6,3,27,17,54,89,39,4,2,6,4,16,2,1,2,88,2,19,1,4,1,1,1,1
8527,8528,2,1,34,52,54,70,15,2,18,5,0,16,1,4,5,64,1,38,0,1,1,1,1,1
8528,8529,9,4,52,82,32,26,33,4,7,30,3,21,1,2,3,34,1,42,1,4,1,1,1,1
8529,8530,1,8,55,41,23,50,13,2,12,26,4,26,3,5,10,97,1,20,1,2,1,1,1,1
8530,8531,9,3,51,91,41,11,30,1,5,30,3,26,1,5,4,31,2,57,0,4,1,1,1,1
8531,8532,3,5,39,2,43,71,53,1,8,10,0,31,2,4,4,41,1,48,0,3,1,1,1,1
8532,8533,4,7,53,77,32,34,12,3,11,9,1,20,1,8,7,26,1,47,1,1,1,1,1,1
8533,8534,8,6,33,7,11,51,26,2,5,25,0,11,3,7,2,58,2,21,1,2,1,1,1,1
8534,8535,8,7,19,3,51,96,52,2,19,10,3,57,3,1,2,53,2,36,0,1,1,1,1,1
8535,8536,7,5,15,21,28,33,44,4,15,6,1,40,1,1,5,72,1,56,1,2,1,1,1,1
8536,8537,3,7,24,55,38,94,13,3,16,22,0,35,1,1,6,99,1,63,0,1,1,1,1,1
8537,8538,9,5,11,96,23,40,57,3,13,19,4,26,2,4,7,49,1,35,0,1,1,1,1,1
8538,8539,4,6,18,9,25,89,32,5,2,30,0,39,2,5,7,51,1,32,1,1,1,1,1,1
8539,8540,8,9,29,95,48,87,25,5,13,14,1,49,3,5,2,61,2,44,0,1,1,1,1,1
8540,8541,2,4,19,31,15,77,40,1,9,20,1,47,3,8,7,61,1,23,0,2,1,1,1,1
8541,8542,3,7,53,97,17,26,14,1,18,21,1,35,2,4,3,66,1,40,0,2,1,1,1,1
8542,8543,9,9,24,13,32,73,52,1,9,26,2,54,3,1,6,26,2,34,0,2,1,1,1,1
8543,8544,6,4,43,98,56,11,44,3,2,12,3,15,3,2,7,39,1,60,0,2,1,1,1,1
8544,8545,7,6,31,99,53,50,50,7,7,21,1,30,2,7,7,10,2,26,1,1,1,1,1,1
8545,8546,4,3,12,96,34,23,31,4,19,24,5,59,2,4,9,70,1,70,0,1,1,1,1,1
8546,8547,8,4,47,99,17,10,51,2,8,18,0,47,1,7,10,73,1,65,0,2,1,1,1,1
8547,8548,1,9,56,94,26,82,42,4,11,6,5,56,1,8,4,48,2,51,1,2,1,1,1,1
8548,8549,4,4,48,78,60,28,57,3,7,27,2,40,2,6,7,32,2,70,1,1,1,1,1,1
8549,8550,7,3,41,48,51,75,39,3,7,30,1,23,3,4,2,46,1,62,0,4,1,1,1,1
8550,8551,1,3,19,8,34,7,28,6,9,16,4,46,3,2,4,23,2,68,0,2,1,1,1,1
8551,8552,4,8,39,65,47,9,12,4,10,29,5,45,3,2,6,34,1,34,1,1,1,1,1,1
8552,8553,9,4,44,41,11,58,22,1,10,24,5,42,2,2,4,58,1,31,1,2,1,1,1,1
8553,8554,3,5,16,61,43,70,44,5,7,18,4,41,1,8,3,45,2,24,1,1,1,1,1,1
8554,8555,6,4,34,7,22,58,58,7,14,17,1,13,2,8,10,98,2,47,0,2,1,1,1,1
8555,8556,4,3,26,53,32,86,50,6,9,14,3,34,1,5,10,10,2,48,1,1,1,1,1,1
8556,8557,7,5,21,83,18,16,23,1,16,26,4,53,1,8,3,20,2,59,0,1,1,1,1,1
8557,8558,6,8,41,25,25,65,22,2,11,29,5,22,3,5,10,82,1,25,0,2,1,1,1,1
8558,8559,7,8,12,38,20,5,57,7,12,28,5,38,3,3,8,86,1,25,0,1,1,1,1,1
8559,8560,3,5,19,16,59,8,56,5,13,19,5,52,1,5,6,73,2,43,1,1,1,1,1,1
8560,8561,5,2,25,45,44,23,45,1,4,17,1,14,1,4,7,61,1,29,1,4,1,1,1,1
8561,8562,2,3,43,60,27,33,28,1,9,21,4,55,2,6,2,26,1,39,0,1,1,1,1,1
8562,8563,5,5,40,93,19,61,23,2,14,29,0,34,3,7,3,90,2,39,1,1,1,1,1,1
8563,8564,7,6,20,46,27,79,43,6,3,13,1,49,1,1,9,63,1,33,1,1,1,1,1,1
8564,8565,8,1,56,52,22,45,11,6,8,5,5,48,2,1,7,77,2,51,0,2,1,1,1,1
8565,8566,1,8,15,28,41,7,39,7,18,15,1,10,2,3,4,17,1,57,1,1,1,1,1,1
8566,8567,6,1,54,41,46,61,50,6,9,28,4,45,1,4,4,67,1,51,1,1,1,1,1,1
8567,8568,7,2,10,33,47,53,40,7,17,13,0,14,3,4,3,16,2,56,0,1,1,1,1,1
8568,8569,1,8,26,81,26,70,32,2,15,28,5,49,3,4,4,56,1,44,0,1,1,1,1,1
8569,8570,2,5,41,7,20,58,23,7,6,29,1,45,3,2,9,64,2,40,1,2,1,1,1,1
8570,8571,5,3,55,8,45,61,42,6,12,22,5,54,2,3,6,62,2,50,1,1,1,1,1,1
8571,8572,9,1,19,82,56,66,57,1,4,5,4,47,3,6,7,75,1,28,1,1,1,1,1,1
8572,8573,2,8,20,99,34,2,20,2,17,6,3,51,2,3,9,33,2,42,1,1,1,1,1,1
8573,8574,5,6,26,70,60,57,11,3,15,25,2,48,1,7,6,59,2,25,0,1,1,1,1,1
8574,8575,5,8,21,28,36,70,12,6,6,22,5,44,1,1,8,37,2,62,1,1,1,1,1,1
8575,8576,6,8,42,46,58,2,25,3,15,10,0,19,3,2,5,56,1,48,0,4,1,1,1,1
8576,8577,6,1,10,91,49,35,60,1,16,18,0,58,3,7,6,18,2,64,1,1,1,1,1,1
8577,8578,1,3,41,48,34,100,31,7,10,16,4,16,2,5,10,64,2,55,0,4,1,1,1,1
8578,8579,2,9,11,42,59,87,24,3,3,27,1,58,3,4,6,32,2,27,0,1,1,1,1,1
8579,8580,6,9,60,89,18,93,34,5,16,30,1,51,3,8,8,64,1,68,1,2,1,1,1,1
8580,8581,9,4,60,52,38,96,51,1,15,17,0,49,2,2,7,27,1,70,1,4,1,1,1,1
8581,8582,4,4,46,16,34,57,44,3,6,6,4,52,2,8,6,88,1,43,0,2,1,1,1,1
8582,8583,7,3,49,90,36,19,19,4,17,14,3,14,3,3,6,38,1,39,1,4,1,1,1,1
8583,8584,2,1,19,8,56,88,47,3,2,12,1,39,2,5,5,44,2,29,0,1,1,1,1,1
8584,8585,1,4,41,47,46,43,15,4,13,30,5,58,2,2,10,25,1,34,0,4,1,1,1,1
8585,8586,3,5,34,29,18,93,44,3,9,12,2,45,1,7,7,69,1,57,1,2,1,1,1,1
8586,8587,4,7,44,75,22,3,42,6,8,28,2,22,1,2,7,25,2,34,1,4,1,1,1,1
8587,8588,4,7,13,67,18,22,14,3,8,30,2,52,1,7,10,12,2,50,0,2,1,1,1,1
8588,8589,7,8,59,17,47,83,28,4,12,5,3,47,1,5,5,35,2,24,1,2,1,1,1,1
8589,8590,3,4,55,88,24,53,44,2,6,19,2,57,2,8,7,19,1,47,1,2,1,1,1,1
8590,8591,7,3,47,58,46,50,36,4,16,30,4,53,1,5,8,37,1,27,0,1,1,1,1,1
8591,8592,9,1,52,73,10,82,16,6,2,13,4,58,3,6,3,85,2,46,0,1,1,1,1,1
8592,8593,5,6,34,69,15,55,24,1,14,24,1,49,1,1,7,93,2,39,0,2,1,1,1,1
8593,8594,3,6,52,60,25,2,56,7,18,15,4,35,1,3,6,60,1,62,1,2,1,1,1,1
8594,8595,9,4,50,46,46,78,54,1,13,20,3,19,2,2,4,29,2,56,0,4,1,1,1,1
8595,8596,4,5,41,77,43,24,11,3,2,5,0,36,1,5,9,17,1,63,0,2,1,1,1,1
8596,8597,4,8,12,67,18,8,59,6,7,11,5,52,1,3,7,62,2,21,0,2,1,1,1,1
8597,8598,7,5,41,19,23,28,21,7,8,29,1,17,1,3,7,83,2,38,0,4,1,1,1,1
8598,8599,1,1,20,9,51,40,42,6,12,5,5,15,2,6,6,81,2,56,1,4,1,1,1,1
8599,8600,6,7,53,13,28,58,58,6,7,8,1,43,1,7,3,68,2,37,0,2,1,1,1,1
8600,8601,6,8,40,11,60,33,13,2,6,11,4,40,2,4,2,45,1,55,0,3,1,1,1,1
8601,8602,3,9,24,7,29,93,39,4,7,30,3,36,2,7,7,67,2,46,1,1,1,1,1,1
8602,8603,8,6,26,9,19,59,19,7,13,8,5,33,2,5,6,89,1,36,0,2,1,1,1,1
8603,8604,6,6,30,68,11,80,58,5,19,15,5,52,3,6,4,63,1,66,1,2,1,1,1,1
8604,8605,6,2,18,83,27,94,42,4,14,13,4,43,2,4,5,53,2,65,1,1,1,1,1,1
8605,8606,7,3,54,96,27,99,10,7,8,9,5,32,1,5,3,27,1,43,0,1,1,1,1,1
8606,8607,6,6,23,84,52,77,48,2,3,23,1,42,2,8,6,36,1,55,0,1,1,1,1,1
8607,8608,3,3,26,15,54,87,31,1,16,16,1,40,3,4,2,57,2,55,0,1,1,1,1,1
8608,8609,6,4,57,81,42,70,45,4,10,20,4,13,3,1,10,68,2,59,1,4,1,1,1,1
8609,8610,2,7,60,44,18,77,22,2,2,7,1,16,1,6,2,84,2,69,0,2,1,1,1,1
8610,8611,5,2,41,82,36,31,20,4,2,7,3,28,3,4,8,66,2,41,0,1,1,1,1,1
8611,8612,2,8,42,19,48,86,27,5,2,19,0,21,1,4,9,90,1,51,1,2,1,1,1,1
8612,8613,4,3,11,28,25,44,55,2,17,10,3,40,2,5,9,36,1,46,0,2,1,1,1,1
8613,8614,9,6,28,75,21,36,30,6,7,11,4,20,2,7,5,50,2,31,1,1,1,1,1,1
8614,8615,9,4,19,16,14,74,25,7,2,29,2,13,3,8,8,32,2,34,0,2,1,1,1,1
8615,8616,7,2,41,26,58,33,44,4,15,13,1,19,2,2,8,53,1,31,0,4,1,1,1,1
8616,8617,8,4,58,11,22,19,43,3,8,6,3,26,3,2,9,83,1,56,0,4,1,1,1,1
8617,8618,8,5,58,82,55,79,53,5,12,7,0,11,1,3,7,17,2,51,1,4,1,1,1,1
8618,8619,5,9,26,58,11,91,31,4,10,26,2,37,3,3,2,92,2,69,0,2,1,1,1,1
8619,8620,1,5,55,23,37,44,53,2,8,13,0,31,2,5,3,69,2,44,1,2,1,1,1,1
8620,8621,7,3,39,7,15,30,12,4,14,9,3,24,1,4,7,20,2,65,0,2,1,1,1,1
8621,8622,8,1,51,69,38,1,32,3,5,13,3,46,2,3,5,53,1,43,1,1,1,1,1,1
8622,8623,4,1,33,86,37,68,29,2,15,21,5,46,2,8,7,33,2,20,0,1,1,1,1,1
8623,8624,5,3,30,71,48,49,26,3,3,5,2,38,2,6,7,67,2,47,0,1,1,1,1,1
8624,8625,3,5,17,47,38,38,12,6,3,11,3,11,1,3,2,87,1,59,1,4,1,1,1,1
8625,8626,3,8,20,26,15,11,50,5,12,14,3,21,3,7,10,40,2,68,0,1,1,1,1,1
8626,8627,6,3,51,51,50,31,11,3,5,8,5,12,3,3,6,100,1,24,0,4,1,1,1,1
8627,8628,2,5,10,76,39,4,19,4,18,27,5,10,3,4,3,43,2,70,1,1,1,1,1,1
8628,8629,9,2,34,6,43,68,27,4,6,16,4,16,3,4,10,30,2,48,0,2,1,1,1,1
8629,8630,2,4,30,87,49,36,38,1,9,22,3,41,2,8,7,53,1,58,1,2,1,1,1,1
8630,8631,5,5,40,16,25,19,45,1,7,14,0,10,1,8,5,28,1,55,1,4,1,1,1,1
8631,8632,7,3,17,64,16,76,22,6,17,7,2,43,3,5,7,97,1,40,0,1,1,1,1,1
8632,8633,7,6,30,90,56,11,13,3,6,19,3,59,2,1,5,93,1,51,0,1,1,1,1,1
8633,8634,3,1,58,17,22,56,14,4,8,28,5,22,1,2,9,29,2,69,1,4,1,1,1,1
8634,8635,9,7,25,34,10,56,40,4,5,14,3,42,1,8,4,20,2,61,0,2,1,1,1,1
8635,8636,6,6,43,36,15,3,40,7,3,27,0,47,3,5,5,100,2,29,1,1,1,1,1,1
8636,8637,4,1,58,58,37,93,10,5,8,15,4,33,2,8,7,73,1,41,1,2,1,1,1,1
8637,8638,5,5,20,33,47,29,33,1,11,26,5,17,2,3,9,26,1,57,0,1,1,1,1,1
8638,8639,7,3,46,5,39,65,29,7,2,19,3,53,3,2,7,86,2,40,0,2,1,1,1,1
8639,8640,6,2,17,24,12,95,10,2,2,21,1,28,2,8,10,78,1,24,1,2,1,1,1,1
8640,8641,3,3,54,81,16,14,19,6,19,10,2,59,1,3,6,67,2,21,0,2,1,1,1,1
8641,8642,5,5,59,34,52,7,40,7,8,6,2,20,3,7,8,67,2,59,1,2,1,1,1,1
8642,8643,6,5,25,35,24,28,48,1,4,23,1,44,2,8,7,31,1,42,0,1,1,1,1,1
